c.custo;classe custo;jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
C0042SLMKT;5200503007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200503008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200503009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200503011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200503013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200503016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504010;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504014;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504017;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504018;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504020;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504025;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200504030;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200505002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200505004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5200901001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5300202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLMKT;5300202002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200201001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200201002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200201003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200202002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200203001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200203002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200204001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200204002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200205001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200205002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200206003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200206050;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200207001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200207002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200208013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200209001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200209002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200410004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200501001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200501002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200501003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200502009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200503016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504010;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504014;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504017;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504018;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504020;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504025;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200504030;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200505002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200505004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5200901001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5300202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPFI;5300202002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200201001;12.936,00;12.936,00;4.321,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200201002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200201003;0,00;8.615,00;4.321,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200202002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200203001;719,00;719,00;240,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200203002;264,00;264,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200204001;1.078,00;1.078,00;360,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200204002;397,00;397,00;133,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200205001;3.725,00;6.206,00;2.489,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200205002;1.035,00;1.724,00;691,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200206003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200206050;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200207001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200207002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208001;955,00;955,00;191,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208003;39,00;39,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208004;986,00;986,00;493,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200208013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200209001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200209002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200410004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200501001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200501002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200501003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502003;80,00;80,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200502009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200503016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504009;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504010;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504014;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504017;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504018;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504020;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504025;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200504030;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200505002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200505004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5200901001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5300202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLPLM;5300202002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200201001;22.453,00;22.453,00;22.453,00;22.453,00;22.453,00;22.453,00;22.453,00;19.605,00;19.605,00;19.605,00;19.605,00;19.605,00
C0042SLREP;5200201002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200201003;0,00;0,00;0,00;0,00;0,00;0,00;2.848,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200202001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200202002;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00
C0042SLREP;5200203001;1.247,00;1.247,00;1.247,00;1.247,00;1.247,00;1.247,00;1.247,00;1.089,00;1.089,00;1.089,00;1.089,00;1.089,00
C0042SLREP;5200203002;459,00;459,00;459,00;459,00;459,00;459,00;459,00;401,00;401,00;401,00;401,00;401,00
C0042SLREP;5200204001;1.871,00;1.871,00;1.871,00;1.871,00;1.871,00;1.871,00;1.871,00;1.634,00;1.634,00;1.634,00;1.634,00;1.634,00
C0042SLREP;5200204002;688,00;688,00;688,00;688,00;688,00;688,00;688,00;601,00;601,00;601,00;601,00;601,00
C0042SLREP;5200205001;6.468,00;6.468,00;6.468,00;6.468,00;6.468,00;6.468,00;7.288,00;5.648,00;5.648,00;5.648,00;5.648,00;5.648,00
C0042SLREP;5200205002;1.797,00;1.797,00;1.797,00;1.797,00;1.797,00;1.797,00;2.025,00;1.569,00;1.569,00;1.569,00;1.569,00;1.569,00
C0042SLREP;5200206003;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200206050;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200207001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200207002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208001;3.438,00;3.438,00;3.438,00;3.438,00;3.438,00;3.438,00;3.438,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00
C0042SLREP;5200208002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208003;69,00;69,00;69,00;69,00;69,00;69,00;69,00;60,00;60,00;60,00;60,00;60,00
C0042SLREP;5200208004;3.944,00;3.944,00;3.944,00;3.944,00;3.944,00;3.944,00;3.944,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00
C0042SLREP;5200208005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208006;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208007;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208008;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208009;281,82;281,82;281,82;281,82;281,82;281,82;281,82;281,82;281,82;281,82;281,82;281,82
C0042SLREP;5200208011;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200208013;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200209001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200209002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200410004;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200501001;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
C0042SLREP;5200501002;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
